image_uid,mean_r,mean_g,mean_b,mean_r_minus_g,p99_r_minus_g,frac_r_minus_g_gt30,sensor
nwpu_positive_405,56.703948974609375,122.50712585449219,60.196380615234375,-65.80317687988281,0.0,0.0,rgb
nwpu_positive_406,52.97802734375,104.0685043334961,54.560020446777344,-51.090476989746094,6.0,0.0,rgb
nwpu_positive_408,59.03396987915039,90.1546859741211,60.6484375,-31.120718002319336,8.0,0.0,rgb
nwpu_positive_409,71.2776107788086,65.18614959716797,67.31236267089844,6.091464519500732,27.0,0.001585820895522388,rgb
nwpu_positive_410,46.89849853515625,91.50847625732422,53.54176712036133,-44.60997772216797,8.0,0.0010817307692307693,rgb
nwpu_positive_411,51.08380126953125,78.79630279541016,52.6558837890625,-27.712499618530273,11.0,0.00010416666666666667,rgb
nwpu_positive_412,69.26605224609375,85.51737213134766,63.97115707397461,-16.251317977905273,12.0,5.733944954128441e-05,rgb
nwpu_positive_414,59.405338287353516,50.464962005615234,54.85679626464844,8.940374374389648,31.0,0.013047445255474452,rgb
nwpu_positive_415,121.42790222167969,108.44544982910156,105.705810546875,12.98245620727539,26.0,0.0013157894736842105,rgb
nwpu_positive_422,113.1677017211914,116.38050842285156,118.69424438476562,-3.2128093242645264,124.0,0.20872524752475247,cir
nwpu_positive_423,117.95005798339844,102.00294494628906,106.37127685546875,15.947114944458008,137.0,0.3467548076923077,cir
nwpu_positive_424,108.14827728271484,101.29789733886719,106.63386535644531,6.8503828048706055,135.0,0.28737244897959185,cir
nwpu_positive_425,112.45128631591797,127.73978424072266,131.3607177734375,-15.288504600524902,138.0,0.17566964285714284,cir
nwpu_positive_426,121.81375885009766,114.7029800415039,121.242431640625,7.110779762268066,137.0,0.31565366972477066,cir
nwpu_positive_427,97.3823471069336,107.77216339111328,116.26788330078125,-10.389814376831055,135.0,0.15011574074074074,cir
nwpu_positive_428,107.09906005859375,105.51527404785156,109.22464752197266,1.5837854146957397,128.0,0.22942216981132074,cir
nwpu_positive_429,107.44833374023438,120.16226196289062,121.27774047851562,-12.71392822265625,118.01000213623047,0.14625,cir
nwpu_positive_430,110.9085693359375,95.51089477539062,98.63333129882812,15.39767837524414,141.00999450683594,0.33125,cir
nwpu_positive_431,99.57942199707031,113.91026306152344,118.47771453857422,-14.33083724975586,131.0,0.15383254716981132,cir
nwpu_positive_432,133.37364196777344,125.92323303222656,125.36267852783203,7.450412750244141,135.0,0.3450471698113208,cir
nwpu_positive_433,110.34880828857422,101.89297485351562,104.1139907836914,8.455833435058594,138.0,0.31470238095238096,cir
nwpu_positive_434,107.93966674804688,124.05120086669922,123.1039047241211,-16.11153793334961,122.0,0.13479567307692308,cir
nwpu_positive_435,103.18948364257812,96.40342712402344,106.3736801147461,6.786057472229004,149.0,0.2885216346153846,cir
nwpu_positive_437,101.07193756103516,121.03485870361328,118.65691375732422,-19.962921142578125,124.0,0.10925480769230769,cir
nwpu_positive_438,107.94567108154297,114.61322021484375,118.09098815917969,-6.667548179626465,136.0,0.19405048076923076,cir
nwpu_positive_439,99.32862854003906,105.2827377319336,112.48976135253906,-5.954107284545898,134.0,0.17452380952380953,cir
nwpu_positive_440,104.05952453613281,106.7147216796875,112.30683135986328,-2.655198574066162,141.0,0.2137266355140187,cir
nwpu_positive_441,86.37622833251953,107.64778137207031,111.79866027832031,-21.27155303955078,126.80999755859375,0.08872663551401869,cir
nwpu_positive_442,93.44269561767578,124.0460433959961,123.46732330322266,-30.603342056274414,98.0,0.03780940594059406,cir
nwpu_positive_443,107.83483123779297,102.95764923095703,111.39981842041016,4.8771843910217285,138.0,0.29144417475728157,cir
nwpu_positive_444,99.18541717529297,117.8628158569336,118.0595932006836,-18.677398681640625,134.0,0.11035353535353536,cir
nwpu_positive_445,104.64237213134766,112.29119110107422,116.35931396484375,-7.648812294006348,129.0,0.2021875,cir
nwpu_positive_446,105.45450592041016,103.49014282226562,112.0221176147461,1.9643629789352417,133.0,0.2558894230769231,cir
nwpu_positive_447,114.30351257324219,103.44678497314453,107.91143035888672,10.85672664642334,140.0,0.32625,cir
nwpu_positive_448,108.49945068359375,104.4957504272461,108.5997543334961,4.003701686859131,137.0,0.24314320388349514,cir
nwpu_positive_449,115.3579330444336,111.56214141845703,116.11616516113281,3.795793294906616,144.61000061035156,0.2675480769230769,cir
nwpu_positive_450,130.5769500732422,111.83951568603516,123.3492202758789,18.73743438720703,154.0,0.3704427083333333,cir
nwpu_positive_451,134.97642517089844,105.98318481445312,117.99767303466797,28.99323844909668,158.0,0.42068181818181816,cir
nwpu_positive_452,114.4029769897461,75.57291412353516,86.290771484375,38.83005905151367,160.0,0.4835714285714286,cir
nwpu_positive_453,126.53490447998047,103.53678894042969,114.3813705444336,22.99811363220215,158.0,0.38413915094339623,cir
nwpu_positive_454,136.95733642578125,136.57371520996094,124.87194061279297,0.383627712726593,8.0,0.0,rgb
nwpu_positive_455,106.64220428466797,98.85848999023438,95.3840560913086,7.783715724945068,56.0,0.03985091743119266,rgb
nwpu_positive_456,90.18155670166016,87.9692611694336,77.94564819335938,2.2122950553894043,17.0,0.00025614754098360657,rgb
nwpu_positive_457,79.69436645507812,76.35128784179688,68.02977752685547,3.34307599067688,23.0,0.006127450980392157,rgb
nwpu_positive_458,77.87751007080078,73.57996368408203,63.944976806640625,4.297546863555908,40.0,0.05058411214953271,rgb
nwpu_positive_460,76.16146087646484,74.41036224365234,66.7414321899414,1.7510995864868164,13.0,0.00017361111111111112,rgb
nwpu_positive_461,82.89710235595703,79.90631103515625,70.3499984741211,2.990786075592041,14.0,0.0,rgb
nwpu_positive_463,87.87872314453125,85.49687194824219,74.0572509765625,2.3818483352661133,19.0,0.0,rgb
nwpu_positive_464,85.57819366455078,82.78040313720703,71.49056243896484,2.7977864742279053,21.0,0.00026041666666666666,rgb
nwpu_positive_465,103.90473937988281,106.3073501586914,93.88248443603516,-2.4026098251342773,10.0,0.00013736263736263736,rgb
nwpu_positive_468,83.83517456054688,84.15399169921875,76.96735382080078,-0.31881648302078247,39.61000061035156,0.030718085106382978,rgb
nwpu_positive_471,86.42736053466797,87.51830291748047,76.54814910888672,-1.0909439325332642,27.0,0.008673469387755102,rgb
nwpu_positive_472,83.10514068603516,85.03336334228516,77.27349090576172,-1.9282257556915283,37.0,0.01849798387096774,rgb
nwpu_positive_473,80.70197296142578,81.52975463867188,68.96283721923828,-0.827785313129425,19.0,0.0011548913043478261,rgb
nwpu_positive_474,94.58412170410156,93.23381042480469,84.72193908691406,1.3503124713897705,43.0,0.033375,rgb
nwpu_positive_475,96.57481384277344,99.36132049560547,92.06169891357422,-2.7865099906921387,17.0,0.0,rgb
nwpu_positive_478,95.55227661132812,96.54818725585938,89.92219543457031,-0.9959112405776978,31.0,0.01016355140186916,rgb
nwpu_positive_479,95.63304901123047,93.60084533691406,83.90641784667969,2.0322072505950928,46.0,0.04070945945945946,rgb
nwpu_positive_480,99.6431884765625,101.4938735961914,94.06543731689453,-1.8506875038146973,16.0,0.0,rgb
nwpu_positive_482,94.76116180419922,92.06339263916016,83.57799530029297,2.697767972946167,38.0,0.022512755102040816,rgb
nwpu_positive_484,87.57121276855469,90.53844451904297,83.08856964111328,-2.9672348499298096,24.0,0.0,rgb
nwpu_positive_486,112.56945037841797,110.67206573486328,104.39107513427734,1.8973852396011353,17.0,0.0005102040816326531,rgb
nwpu_positive_487,93.53330993652344,96.43531036376953,88.28582763671875,-2.9019973278045654,18.0,0.0010309278350515464,rgb
nwpu_positive_488,88.68053436279297,86.95940399169922,86.40440368652344,1.7211309671401978,23.0,0.0015476190476190477,rgb
nwpu_positive_489,84.78243255615234,87.18696594238281,78.42765045166016,-2.4045400619506836,22.0,0.0011202830188679245,rgb
nwpu_positive_490,29.74952507019043,41.861141204833984,41.905025482177734,-12.111617088317871,9.0,6.793478260869565e-05,rgb
nwpu_positive_491,94.34164428710938,95.31930541992188,88.23774719238281,-0.9776608943939209,12.0,6.188118811881188e-05,rgb
nwpu_positive_492,76.00306701660156,80.1055908203125,72.97451782226562,-4.1025238037109375,20.610000610351562,0.00030048076923076925,rgb
nwpu_positive_493,97.01394653320312,97.62679290771484,91.52951049804688,-0.6128472089767456,39.0,0.03605324074074074,rgb
nwpu_positive_494,83.92613220214844,89.69261932373047,76.46037292480469,-5.766489505767822,20.0,0.00019946808510638297,rgb
nwpu_positive_495,92.75292205810547,94.54574584960938,86.29228973388672,-1.7928191423416138,23.0,0.0007313829787234042,rgb
nwpu_positive_496,93.97431182861328,96.02531433105469,90.56956481933594,-2.0510001182556152,42.0,0.0168125,rgb
nwpu_positive_497,79.39643096923828,84.68565368652344,74.69327545166016,-5.289226055145264,19.0,0.00029761904761904765,rgb
nwpu_positive_498,107.00120544433594,107.8225326538086,104.30318450927734,-0.8213341236114502,26.610000610351562,0.002043269230769231,rgb
nwpu_positive_499,86.04771423339844,82.16184997558594,79.87239074707031,3.8858695030212402,28.0,0.006902173913043479,rgb
nwpu_positive_500,42.12921905517578,64.89277648925781,72.6792221069336,-22.7635555267334,-12.0,0.000487012987012987,rgb
nwpu_positive_501,76.03378295898438,93.38319396972656,100.91461181640625,-17.349409103393555,-10.0,0.0007601351351351352,rgb
nwpu_positive_502,47.8766975402832,64.23865509033203,69.04243469238281,-16.36195945739746,2.0,0.002932098765432099,rgb
nwpu_positive_503,44.10103988647461,57.604515075683594,61.45573043823242,-13.503472328186035,-4.0,0.002170138888888889,rgb
nwpu_positive_504,55.65153884887695,82.26258850097656,94.03559875488281,-26.611051559448242,-20.0,0.00018115942028985507,rgb
nwpu_positive_506,33.317405700683594,43.39946365356445,45.61532211303711,-10.082056045532227,3.0,0.004435483870967742,rgb
nwpu_positive_507,44.134944915771484,56.842044830322266,57.70653533935547,-12.707101821899414,-2.0,0.002556818181818182,rgb
nwpu_positive_509,48.22597885131836,78.11957550048828,93.97598266601562,-29.893598556518555,4.0,0.0,rgb
nwpu_positive_511,37.791751861572266,51.83000183105469,54.048667907714844,-14.038249969482422,-1.0,0.0015,rgb
nwpu_positive_512,41.540889739990234,60.44707489013672,59.536903381347656,-18.90618324279785,-10.0,0.0007313829787234042,rgb
nwpu_positive_513,46.01613235473633,60.601688385009766,62.50185775756836,-14.585556983947754,-3.0,0.0009290540540540541,rgb
nwpu_positive_514,38.92963790893555,51.373321533203125,62.859073638916016,-12.443682670593262,-4.0,0.00114247311827957,rgb
nwpu_positive_515,86.13783264160156,93.427490234375,94.40591430664062,-7.2896504402160645,5.0,0.0016801075268817205,rgb
nwpu_positive_516,99.34943389892578,107.82581329345703,109.60438537597656,-8.47637939453125,17.0,0.00040584415584415587,rgb
nwpu_positive_517,57.09404373168945,71.16477966308594,82.57889556884766,-14.070734977722168,-8.0,0.00022058823529411765,rgb
nwpu_positive_518,60.28887939453125,71.17037200927734,81.23190307617188,-10.88149356842041,0.0,0.0011363636363636363,rgb
nwpu_positive_519,42.76385498046875,66.49443054199219,77.00918579101562,-23.730571746826172,-17.0,7.530120481927712e-05,rgb
nwpu_positive_520,53.075660705566406,66.6490478515625,69.52051544189453,-13.573382377624512,-4.0,0.0,rgb
nwpu_positive_522,71.66078186035156,81.25,70.17202758789062,-9.589219093322754,4.0,0.0,rgb
nwpu_positive_523,66.43669891357422,75.75279235839844,60.66801834106445,-9.31609058380127,3.0,6.648936170212766e-05,rgb
nwpu_positive_524,76.43865203857422,81.58883666992188,66.54733276367188,-5.150182247161865,22.0,0.0014563106796116505,rgb
nwpu_positive_525,81.27584838867188,83.93717956542969,70.09740447998047,-2.661334753036499,38.0,0.027489406779661017,rgb
nwpu_positive_526,81.44766235351562,81.4970932006836,71.03901672363281,-0.04943181946873665,18.0,0.001893939393939394,rgb
nwpu_positive_527,91.99381256103516,90.8067626953125,79.12480926513672,1.1870489120483398,17.0,0.001868556701030928,rgb
nwpu_positive_528,71.7615737915039,74.80538177490234,62.4383659362793,-3.043811798095703,15.0,0.00024752475247524753,rgb
nwpu_positive_529,61.121315002441406,67.98133087158203,53.09383010864258,-6.860015869140625,13.0,0.004807692307692308,rgb
nwpu_positive_530,77.56485748291016,81.26931762695312,67.98206329345703,-3.7044641971588135,16.0,0.0012987012987012987,rgb
nwpu_positive_531,68.58895111083984,74.80171966552734,60.619022369384766,-6.212771892547607,10.0,0.0,rgb
nwpu_positive_533,65.36556243896484,69.70880126953125,59.88144302368164,-4.343239784240723,12.0,0.0,rgb
nwpu_positive_534,67.33639526367188,77.01190948486328,64.16706085205078,-9.675515174865723,2.0,7.352941176470588e-05,rgb
nwpu_positive_535,64.25251770019531,73.53368377685547,61.04253387451172,-9.281168937683105,2.0,8.116883116883117e-05,rgb
nwpu_positive_536,60.21440124511719,67.17684173583984,55.039276123046875,-6.962438583374023,6.0,0.0,rgb
nwpu_positive_537,59.6584358215332,64.31468963623047,53.8513298034668,-4.65625,19.0,0.003046875,rgb
nwpu_positive_538,112.4541015625,112.1156005859375,99.76287841796875,0.338501900434494,13.0,0.0007156488549618321,rgb
nwpu_positive_541,100.14703369140625,105.08116912841797,92.24559020996094,-4.934134483337402,9.0,0.000641025641025641,rgb
nwpu_positive_543,91.54253387451172,95.75607299804688,83.1570053100586,-4.213541507720947,25.0,0.005497685185185185,rgb
nwpu_positive_544,96.42701721191406,102.19602966308594,89.81536102294922,-5.769010543823242,12.0,0.0003255208333333333,rgb
nwpu_positive_545,88.86150360107422,90.6407470703125,76.39105987548828,-1.7792500257492065,57.0,0.0331875,rgb
nwpu_positive_546,84.67076873779297,90.27330780029297,71.74101257324219,-5.6025390625,43.0,0.014908854166666667,rgb
nwpu_positive_547,61.369300842285156,66.36820220947266,55.279327392578125,-4.998900890350342,8.0,0.0,rgb
nwpu_positive_548,67.6380844116211,73.0650863647461,61.21908187866211,-5.427000045776367,11.0,0.0003333333333333333,rgb
nwpu_positive_549,52.43952941894531,58.90756607055664,47.66255569458008,-6.468037128448486,9.0,0.0,rgb
nwpu_positive_550,60.02486038208008,64.77857971191406,56.56685256958008,-4.753721714019775,7.0,0.0002106741573033708,rgb
nwpu_positive_553,51.37812423706055,57.6419563293457,46.951446533203125,-6.26383113861084,5.0,0.0,rgb
nwpu_positive_555,64.3054428100586,67.7618408203125,58.03720474243164,-3.45639705657959,10.0,0.0,rgb
nwpu_positive_556,70.96574401855469,74.05342864990234,70.69429779052734,-3.087683916091919,23.0,0.0047181372549019605,rgb
nwpu_positive_557,72.2477798461914,73.81726837158203,65.55577850341797,-1.5694892406463623,12.0,0.00047043010752688175,rgb
nwpu_positive_558,84.67232513427734,85.9681396484375,79.87767791748047,-1.2958147525787354,15.0,0.0006138392857142857,rgb
nwpu_positive_559,73.92142486572266,75.9391098022461,67.50669860839844,-2.0176784992218018,10.0,0.00026785714285714287,rgb
nwpu_positive_560,62.52565002441406,66.63333129882812,54.42597579956055,-4.107682228088379,10.0,0.0,rgb
nwpu_positive_561,84.71821594238281,85.47073364257812,77.337890625,-0.7525193691253662,11.0,9.689922480620155e-05,rgb
nwpu_positive_562,78.77825164794922,79.30487823486328,71.27722930908203,-0.526626706123352,10.0,0.00017123287671232877,rgb
nwpu_positive_563,137.07870483398438,137.2794647216797,127.29924774169922,-0.20075549185276031,6.0,0.0,rgb
nwpu_positive_564,109.49446105957031,116.12541198730469,99.73838806152344,-6.630955219268799,40.40999984741211,0.0125,rgb
nwpu_positive_565,97.78776550292969,109.99295043945312,79.21469116210938,-12.205185890197754,32.0,0.01363031914893617,rgb
nwpu_positive_566,70.62532806396484,73.35494995117188,60.78450393676758,-2.7296223640441895,51.0,0.025911458333333335,rgb
nwpu_positive_567,66.70793914794922,73.18186950683594,59.054561614990234,-6.473930358886719,31.0,0.010078828828828828,rgb
nwpu_positive_569,56.922550201416016,61.63192367553711,46.40428924560547,-4.709374904632568,74.0,0.05269607843137255,rgb
nwpu_positive_570,73.90433502197266,75.30390930175781,58.347442626953125,-1.3995739221572876,36.0,0.0390625,rgb
nwpu_positive_571,51.2635612487793,58.71316909790039,45.114341735839844,-7.449609279632568,6.0,0.0,rgb
nwpu_positive_572,95.50210571289062,96.6927261352539,85.23213958740234,-1.1906249523162842,40.0,0.012244897959183673,rgb
nwpu_positive_573,81.79624938964844,83.5147476196289,75.7353744506836,-1.718500018119812,43.0,0.0218125,rgb
nwpu_positive_574,134.84718322753906,134.7970428466797,124.20323181152344,0.050137363374233246,9.0,0.0,rgb
nwpu_positive_575,109.42660522460938,114.98268127441406,94.75630950927734,-5.55607795715332,38.0,0.016857798165137616,rgb
nwpu_positive_576,71.39494323730469,82.65526580810547,61.45175552368164,-11.260322570800781,26.0,0.0051966292134831464,rgb
nwpu_positive_577,64.46292877197266,75.9789810180664,57.780609130859375,-11.516051292419434,11.0,0.0,rgb
nwpu_positive_578,54.418819427490234,60.71548843383789,51.06678009033203,-6.296671390533447,30.0,0.009510869565217392,rgb
nwpu_positive_579,88.14867401123047,92.1830825805664,84.13655090332031,-4.034406661987305,40.0,0.033207070707070706,rgb
nwpu_positive_580,52.907066345214844,59.3258171081543,47.82391357421875,-6.418749809265137,13.0,0.00020380434782608695,rgb
nwpu_positive_581,114.91000366210938,110.2688217163086,98.81131744384766,4.641180515289307,45.0,0.016805555555555556,rgb
nwpu_positive_582,60.6246223449707,65.83110046386719,55.24480438232422,-5.206475734710693,21.0,0.005572289156626506,rgb
nwpu_positive_583,40.42714309692383,48.78982925415039,36.74515914916992,-8.36268424987793,6.0,0.0001838235294117647,rgb
nwpu_positive_584,48.939884185791016,56.06275939941406,44.04149627685547,-7.122873783111572,14.0,0.0001288659793814433,rgb
nwpu_positive_585,58.58268356323242,62.78543472290039,52.50843048095703,-4.202752113342285,9.0,0.0,rgb
nwpu_positive_586,49.376041412353516,57.279903411865234,42.60527038574219,-7.903860092163086,24.0,0.002022058823529412,rgb
nwpu_positive_587,49.191375732421875,56.50062561035156,43.45693588256836,-7.3092498779296875,38.0,0.023875,rgb
nwpu_positive_588,45.366973876953125,52.660526275634766,39.191776275634766,-7.293552398681641,53.0,0.028289473684210528,rgb
nwpu_positive_589,68.94198608398438,74.31595611572266,58.99213409423828,-5.3739705085754395,44.0,0.019705882352941177,rgb
nwpu_positive_590,68.26886749267578,72.46524047851562,57.291725158691406,-4.196369171142578,51.0,0.04220238095238095,rgb
nwpu_positive_591,58.43240737915039,63.06512451171875,47.3305549621582,-4.632716178894043,47.0,0.0470679012345679,rgb
nwpu_positive_592,51.4796257019043,56.984737396240234,42.23269271850586,-5.50510835647583,47.0,0.031850961538461536,rgb
nwpu_positive_593,61.379119873046875,66.23146057128906,50.857810974121094,-4.852343559265137,41.0,0.022514204545454546,rgb
nwpu_positive_594,51.963008880615234,61.433292388916016,44.115177154541016,-9.470280647277832,46.0,0.021875,rgb
nwpu_positive_595,52.543479919433594,58.49193572998047,42.919288635253906,-5.9484543800354,16.0,0.0,rgb
nwpu_positive_596,61.43901824951172,65.81796264648438,54.00030517578125,-4.378944396972656,39.0,0.01966019417475728,rgb
nwpu_positive_597,43.56480026245117,50.78549575805664,38.529598236083984,-7.220695972442627,45.0,0.026061320754716982,rgb
nwpu_positive_598,76.74988555908203,82.05648040771484,67.23999786376953,-5.306591033935547,15.0,0.00017045454545454547,rgb
nwpu_positive_599,80.68155670166016,88.43706512451172,71.31522369384766,-7.755507469177246,39.0,0.021410891089108913,rgb
nwpu_positive_600,76.58089447021484,83.04161071777344,67.72928619384766,-6.460714340209961,54.0,0.023809523809523808,rgb
nwpu_positive_601,73.73928833007812,79.89566040039062,62.00242233276367,-6.15637731552124,49.0,0.018558673469387756,rgb
nwpu_positive_603,73.7075424194336,80.46656036376953,62.6784782409668,-6.759020805358887,22.0,6.443298969072165e-05,rgb
nwpu_positive_604,103.2686996459961,109.03450775146484,97.01297760009766,-5.765811920166016,15.0,0.004326923076923077,rgb
nwpu_positive_605,94.85197448730469,96.64068603515625,84.10108184814453,-1.7887117862701416,46.0,0.01594387755102041,rgb
nwpu_positive_607,93.03976440429688,86.21549224853516,80.81742095947266,6.824268817901611,38.0,0.01788563829787234,rgb
nwpu_positive_609,73.0224838256836,77.55823516845703,64.35891723632812,-4.535747051239014,45.0,0.04275914634146342,rgb
nwpu_positive_610,62.80851364135742,73.68231964111328,57.824462890625,-10.873809814453125,30.0,0.009345238095238096,rgb
nwpu_positive_611,97.90206146240234,98.95331573486328,86.77006530761719,-1.0512499809265137,34.0,0.0116875,rgb
nwpu_positive_614,89.3155288696289,91.95703887939453,78.62487030029297,-2.6415131092071533,55.0,0.033223684210526315,rgb
nwpu_positive_615,62.07589340209961,69.06895446777344,54.90116882324219,-6.993062973022461,26.0,0.008653846153846154,rgb
nwpu_positive_616,74.1375732421875,78.9352798461914,63.97569274902344,-4.797708511352539,63.0,0.03048611111111111,rgb
nwpu_positive_617,50.88267517089844,60.08627700805664,44.837432861328125,-9.203600883483887,47.0,0.019904891304347826,rgb
nwpu_positive_618,100.78730773925781,89.61569213867188,78.94538116455078,11.171614646911621,46.0,0.03229166666666667,rgb
nwpu_positive_619,91.19425964355469,94.55924987792969,82.22212982177734,-3.3649871349334717,31.0,0.011160714285714286,rgb
nwpu_positive_620,60.68035888671875,68.12959289550781,53.847129821777344,-7.449234485626221,8.0,0.00031887755102040814,rgb
nwpu_positive_621,66.43263244628906,72.13665771484375,54.720794677734375,-5.704026222229004,55.0,0.04669471153846154,rgb
nwpu_positive_622,62.55804443359375,70.94412231445312,57.046844482421875,-8.386076927185059,8.0,0.0,rgb
nwpu_positive_623,72.03370666503906,82.13643646240234,62.53297805786133,-10.102725982666016,13.0,0.00013297872340425532,rgb
nwpu_positive_624,39.330223083496094,41.718284606933594,37.68348693847656,-2.388059616088867,6.0,0.0006529850746268657,rgb
nwpu_positive_625,101.13268280029297,93.47850036621094,79.68732452392578,7.654185771942139,17.0,0.00022935779816513763,rgb
nwpu_positive_626,79.22895050048828,77.29009246826172,66.70960998535156,1.9388561248779297,17.0,0.0002358490566037736,rgb
nwpu_positive_627,69.32931518554688,69.58824920654297,56.820186614990234,-0.2589375078678131,52.0,0.038125,rgb
nwpu_positive_628,88.4820556640625,90.28178405761719,81.78998565673828,-1.7997311353683472,12.0,0.00026881720430107527,rgb
nwpu_positive_629,50.733272552490234,60.165992736816406,44.75496292114258,-9.432720184326172,44.0,0.01678921568627451,rgb
nwpu_positive_630,93.77812194824219,95.1649398803711,83.9809341430664,-1.386812448501587,13.0,0.0,rgb
nwpu_positive_631,94.93775177001953,91.36677551269531,79.17550659179688,3.5709822177886963,12.0,0.0,rgb
nwpu_positive_632,103.96053314208984,98.44628143310547,83.60836029052734,5.514255523681641,54.0,0.02830056179775281,rgb
nwpu_positive_633,91.05712127685547,91.8342514038086,78.197998046875,-0.7771250009536743,62.0,0.02925,rgb
nwpu_positive_634,83.6999282836914,83.85667419433594,73.29794311523438,-0.15674716234207153,50.0,0.04311079545454546,rgb
nwpu_positive_636,72.72784423828125,74.60699462890625,65.33651733398438,-1.8791511058807373,26.0,0.008348880597014925,rgb
nwpu_positive_638,62.50463104248047,68.20943450927734,58.287384033203125,-5.704803466796875,12.0,0.0008680555555555555,rgb
nwpu_positive_639,74.67135620117188,79.56490325927734,66.100341796875,-4.893543720245361,49.0,0.021565934065934066,rgb
nwpu_positive_641,86.4902572631836,90.79744720458984,74.72667694091797,-4.307190895080566,54.0,0.02661290322580645,rgb
nwpu_positive_642,72.1292953491211,78.05511474609375,61.6797981262207,-5.925820827484131,63.0,0.04248737373737374,rgb
nwpu_positive_643,60.05560302734375,67.9851303100586,55.54143142700195,-7.929525852203369,7.409999847412109,0.0009698275862068965,rgb
nwpu_positive_644,83.82112121582031,79.22000122070312,67.70249938964844,4.6011247634887695,31.010000228881836,0.012,rgb
nwpu_positive_645,84.18144226074219,80.68389892578125,69.55435943603516,3.497537851333618,15.0,0.0003787878787878788,rgb
nwpu_positive_646,97.70347595214844,92.3183364868164,78.51625061035156,5.385138988494873,17.0,0.0,rgb
nwpu_positive_647,81.0379638671875,75.51091766357422,64.68164825439453,5.527039527893066,48.0,0.04092105263157895,rgb
nwpu_positive_648,88.7010498046875,84.72377014160156,74.11477661132812,3.977277994155884,42.0,0.03469626168224299,rgb
nwpu_positive_649,84.12033081054688,80.46133422851562,69.97061920166016,3.6589953899383545,12.0,5.841121495327103e-05,rgb
nwpu_positive_650,73.76861572265625,67.63749694824219,57.785282135009766,6.131115436553955,21.0,0.004166666666666667,rgb
