proposal_id,split,verdict,corpus,image_uid,predicted_class,verified_class,iou,sensor,box_fill
jitter:nwpu_positive_489_005,val,adjust,jitter,nwpu_positive_489,basketball_court,basketball_court,0.5443,rgb,0.247
jitter:nwpu_positive_490_000,train,adjust,jitter,nwpu_positive_490,ship,ship,0.5458,rgb,0.308
jitter:nwpu_positive_490_001,train,adjust,jitter,nwpu_positive_490,ship,ship,0.5769,rgb,0.207
jitter:nwpu_positive_490_002,train,adjust,jitter,nwpu_positive_490,ship,ship,0.4948,rgb,0.739
jitter:nwpu_positive_490_003,train,adjust,jitter,nwpu_positive_490,ship,ship,0.6169,rgb,0.615
jitter:nwpu_positive_490_004,train,adjust,jitter,nwpu_positive_490,ship,ship,0.4379,rgb,0.376
jitter:nwpu_positive_490_005,train,relabel,jitter,nwpu_positive_490,vehicle,ship,0.6868,rgb,0.606
jitter:nwpu_positive_490_006,train,adjust,jitter,nwpu_positive_490,ship,ship,0.5532,rgb,0.469
jitter:nwpu_positive_491_000,train,adjust,jitter,nwpu_positive_491,bridge,bridge,0.6197,rgb,0.183
jitter:nwpu_positive_491_001,train,adjust,jitter,nwpu_positive_491,bridge,bridge,0.5534,rgb,0.694
jitter:nwpu_positive_492_000,train,adjust,jitter,nwpu_positive_492,baseball_diamond,baseball_diamond,0.6074,rgb,0.575
jitter:nwpu_positive_492_001,train,adjust,jitter,nwpu_positive_492,baseball_diamond,baseball_diamond,0.5123,rgb,0.819
jitter:nwpu_positive_492_002,train,relabel,jitter,nwpu_positive_492,baseball_diamond,basketball_court,0.6513,rgb,0.526
jitter:nwpu_positive_492_003,train,relabel,jitter,nwpu_positive_492,tennis_court,basketball_court,0.6799,rgb,0.609
jitter:nwpu_positive_492_004,train,relabel,jitter,nwpu_positive_492,tennis_court,basketball_court,0.5129,rgb,0.305
jitter:nwpu_positive_493_000,val,adjust,jitter,nwpu_positive_493,tennis_court,tennis_court,0.4118,rgb,0.584
jitter:nwpu_positive_493_001,val,relabel,jitter,nwpu_positive_493,baseball_diamond,tennis_court,0.623,rgb,0.734
jitter:nwpu_positive_493_002,val,adjust,jitter,nwpu_positive_493,tennis_court,tennis_court,0.5168,rgb,0.761
jitter:nwpu_positive_493_003,val,adjust,jitter,nwpu_positive_493,tennis_court,tennis_court,0.4047,rgb,0.4
jitter:nwpu_positive_493_004,val,adjust,jitter,nwpu_positive_493,ground_track_field,ground_track_field,0.4933,rgb,0.282
jitter:nwpu_positive_494_000,train,adjust,jitter,nwpu_positive_494,baseball_diamond,baseball_diamond,0.6316,rgb,0.382
jitter:nwpu_positive_494_001,train,adjust,jitter,nwpu_positive_494,basketball_court,basketball_court,0.6005,rgb,0.786
jitter:nwpu_positive_494_002,train,adjust,jitter,nwpu_positive_494,basketball_court,basketball_court,0.4728,rgb,0.577
jitter:nwpu_positive_495_000,train,adjust,jitter,nwpu_positive_495,baseball_diamond,baseball_diamond,0.5574,rgb,0.576
jitter:nwpu_positive_495_001,train,adjust,jitter,nwpu_positive_495,ground_track_field,ground_track_field,0.4162,rgb,0.752
jitter:nwpu_positive_496_000,train,adjust,jitter,nwpu_positive_496,tennis_court,tennis_court,0.4069,rgb,0.376
jitter:nwpu_positive_496_001,train,adjust,jitter,nwpu_positive_496,tennis_court,tennis_court,0.4764,rgb,0.512
jitter:nwpu_positive_496_002,train,adjust,jitter,nwpu_positive_496,tennis_court,tennis_court,0.625,rgb,0.497
jitter:nwpu_positive_496_003,train,adjust,jitter,nwpu_positive_496,tennis_court,tennis_court,0.6233,rgb,0.397
jitter:nwpu_positive_496_004,train,adjust,jitter,nwpu_positive_496,tennis_court,tennis_court,0.6393,rgb,0.309
jitter:nwpu_positive_496_005,train,adjust,jitter,nwpu_positive_496,basketball_court,basketball_court,0.4869,rgb,0.551
jitter:nwpu_positive_496_006,train,relabel,jitter,nwpu_positive_496,tennis_court,basketball_court,0.5658,rgb,0.687
jitter:nwpu_positive_496_007,train,adjust,jitter,nwpu_positive_496,basketball_court,basketball_court,0.5176,rgb,0.717
jitter:nwpu_positive_496_008,train,adjust,jitter,nwpu_positive_496,basketball_court,basketball_court,0.478,rgb,0.605
jitter:nwpu_positive_496_009,train,adjust,jitter,nwpu_positive_496,ground_track_field,ground_track_field,0.6405,rgb,0.573
jitter:nwpu_positive_497_000,train,adjust,jitter,nwpu_positive_497,baseball_diamond,baseball_diamond,0.5033,rgb,0.788
jitter:nwpu_positive_497_001,train,adjust,jitter,nwpu_positive_497,baseball_diamond,baseball_diamond,0.6111,rgb,0.598
jitter:nwpu_positive_497_002,train,adjust,jitter,nwpu_positive_497,ground_track_field,ground_track_field,0.4376,rgb,0.302
jitter:nwpu_positive_498_000,train,adjust,jitter,nwpu_positive_498,basketball_court,basketball_court,0.4701,rgb,0.588
jitter:nwpu_positive_498_001,train,adjust,jitter,nwpu_positive_498,basketball_court,basketball_court,0.5788,rgb,0.473
jitter:nwpu_positive_498_002,train,adjust,jitter,nwpu_positive_498,basketball_court,basketball_court,0.4508,rgb,0.396
jitter:nwpu_positive_499_000,train,adjust,jitter,nwpu_positive_499,basketball_court,basketball_court,0.41,rgb,0.466
jitter:nwpu_positive_499_001,train,adjust,jitter,nwpu_positive_499,basketball_court,basketball_court,0.497,rgb,0.365
jitter:nwpu_positive_500_000,val,adjust,jitter,nwpu_positive_500,ship,ship,0.5281,rgb,0.647
jitter:nwpu_positive_500_001,val,adjust,jitter,nwpu_positive_500,ship,ship,0.5919,rgb,0.329
jitter:nwpu_positive_500_002,val,adjust,jitter,nwpu_positive_500,ship,ship,0.5854,rgb,0.374
jitter:nwpu_positive_500_003,val,relabel,jitter,nwpu_positive_500,harbor,ship,0.5473,rgb,0.172
jitter:nwpu_positive_500_004,val,adjust,jitter,nwpu_positive_500,ship,ship,0.4555,rgb,0.718
jitter:nwpu_positive_500_005,val,adjust,jitter,nwpu_positive_500,ship,ship,0.5645,rgb,0.579
jitter:nwpu_positive_500_006,val,adjust,jitter,nwpu_positive_500,ship,ship,0.4466,rgb,0.38
jitter:nwpu_positive_501_000,train,adjust,jitter,nwpu_positive_501,ship,ship,0.5691,rgb,0.649
jitter:nwpu_positive_501_001,train,adjust,jitter,nwpu_positive_501,ship,ship,0.6101,rgb,0.483
jitter:nwpu_positive_501_002,train,adjust,jitter,nwpu_positive_501,ship,ship,0.5668,rgb,0.8
jitter:nwpu_positive_501_003,train,adjust,jitter,nwpu_positive_501,ship,ship,0.4941,rgb,0.575
jitter:nwpu_positive_501_004,train,adjust,jitter,nwpu_positive_501,ship,ship,0.5552,rgb,0.238
jitter:nwpu_positive_501_005,train,adjust,jitter,nwpu_positive_501,ship,ship,0.5369,rgb,0.7
jitter:nwpu_positive_501_006,train,adjust,jitter,nwpu_positive_501,ship,ship,0.4789,rgb,0.77
jitter:nwpu_positive_502_000,train,adjust,jitter,nwpu_positive_502,ship,ship,0.567,rgb,0.624
jitter:nwpu_positive_502_001,train,adjust,jitter,nwpu_positive_502,ship,ship,0.6763,rgb,0.643
jitter:nwpu_positive_502_002,train,adjust,jitter,nwpu_positive_502,ship,ship,0.665,rgb,0.674
jitter:nwpu_positive_503_000,val,relabel,jitter,nwpu_positive_503,harbor,ship,0.6244,rgb,0.422
jitter:nwpu_positive_503_001,val,relabel,jitter,nwpu_positive_503,storage_tank,ship,0.6944,rgb,0.555
jitter:nwpu_positive_503_002,val,adjust,jitter,nwpu_positive_503,ship,ship,0.4237,rgb,0.59
jitter:nwpu_positive_503_003,val,adjust,jitter,nwpu_positive_503,ship,ship,0.6797,rgb,0.768
jitter:nwpu_positive_503_004,val,adjust,jitter,nwpu_positive_503,ship,ship,0.5232,rgb,0.583
jitter:nwpu_positive_503_005,val,relabel,jitter,nwpu_positive_503,storage_tank,ship,0.6561,rgb,0.712
jitter:nwpu_positive_503_006,val,adjust,jitter,nwpu_positive_503,ship,ship,0.4196,rgb,0.438
jitter:nwpu_positive_503_007,val,adjust,jitter,nwpu_positive_503,ship,ship,0.4057,rgb,0.248
jitter:nwpu_positive_503_008,val,adjust,jitter,nwpu_positive_503,ship,ship,0.5688,rgb,0.457
jitter:nwpu_positive_503_009,val,adjust,jitter,nwpu_positive_503,ship,ship,0.6924,rgb,0.463
jitter:nwpu_positive_503_010,val,adjust,jitter,nwpu_positive_503,ship,ship,0.4534,rgb,0.322
jitter:nwpu_positive_503_011,val,adjust,jitter,nwpu_positive_503,ship,ship,0.4683,rgb,0.721
jitter:nwpu_positive_503_012,val,relabel,jitter,nwpu_positive_503,storage_tank,ship,0.5904,rgb,0.722
jitter:nwpu_positive_503_013,val,adjust,jitter,nwpu_positive_503,ship,ship,0.577,rgb,0.277
jitter:nwpu_positive_503_014,val,relabel,jitter,nwpu_positive_503,bridge,ship,0.6075,rgb,0.704
jitter:nwpu_positive_504_000,val,adjust,jitter,nwpu_positive_504,ship,ship,0.6776,rgb,0.712
jitter:nwpu_positive_504_001,val,relabel,jitter,nwpu_positive_504,harbor,ship,0.5639,rgb,0.733
jitter:nwpu_positive_504_002,val,adjust,jitter,nwpu_positive_504,ship,ship,0.4357,rgb,0.342
jitter:nwpu_positive_504_003,val,relabel,jitter,nwpu_positive_504,harbor,ship,0.513,rgb,0.575
jitter:nwpu_positive_504_004,val,adjust,jitter,nwpu_positive_504,ship,ship,0.4416,rgb,0.212
jitter:nwpu_positive_504_005,val,relabel,jitter,nwpu_positive_504,storage_tank,ship,0.5345,rgb,0.226
jitter:nwpu_positive_504_006,val,adjust,jitter,nwpu_positive_504,ship,ship,0.405,rgb,0.408
jitter:nwpu_positive_504_007,val,adjust,jitter,nwpu_positive_504,ship,ship,0.5331,rgb,0.349
jitter:nwpu_positive_504_008,val,relabel,jitter,nwpu_positive_504,storage_tank,ship,0.6157,rgb,0.542
jitter:nwpu_positive_504_009,val,adjust,jitter,nwpu_positive_504,ship,ship,0.6214,rgb,0.339
jitter:nwpu_positive_504_010,val,relabel,jitter,nwpu_positive_504,storage_tank,ship,0.5736,rgb,0.342
jitter:nwpu_positive_506_000,train,adjust,jitter,nwpu_positive_506,ship,ship,0.5039,rgb,0.443
jitter:nwpu_positive_506_001,train,adjust,jitter,nwpu_positive_506,ship,ship,0.4417,rgb,0.771
jitter:nwpu_positive_506_002,train,adjust,jitter,nwpu_positive_506,ship,ship,0.6167,rgb,0.522
jitter:nwpu_positive_506_003,train,adjust,jitter,nwpu_positive_506,ship,ship,0.4474,rgb,0.448
jitter:nwpu_positive_506_004,train,adjust,jitter,nwpu_positive_506,ship,ship,0.492,rgb,0.405
jitter:nwpu_positive_506_005,train,adjust,jitter,nwpu_positive_506,ship,ship,0.4838,rgb,0.755
jitter:nwpu_positive_506_006,train,adjust,jitter,nwpu_positive_506,ship,ship,0.449,rgb,0.766
jitter:nwpu_positive_506_007,train,adjust,jitter,nwpu_positive_506,ship,ship,0.6129,rgb,0.34
jitter:nwpu_positive_506_008,train,relabel,jitter,nwpu_positive_506,harbor,ship,0.6243,rgb,0.447
jitter:nwpu_positive_506_009,train,adjust,jitter,nwpu_positive_506,ship,ship,0.4221,rgb,0.724
jitter:nwpu_positive_507_000,train,adjust,jitter,nwpu_positive_507,ship,ship,0.5008,rgb,0.609
jitter:nwpu_positive_507_001,train,adjust,jitter,nwpu_positive_507,ship,ship,0.5563,rgb,0.278
jitter:nwpu_positive_507_002,train,relabel,jitter,nwpu_positive_507,bridge,ship,0.6447,rgb,0.405
jitter:nwpu_positive_507_003,train,relabel,jitter,nwpu_positive_507,vehicle,ship,0.5024,rgb,0.615
jitter:nwpu_positive_507_004,train,adjust,jitter,nwpu_positive_507,ship,ship,0.5116,rgb,0.658
jitter:nwpu_positive_507_005,train,adjust,jitter,nwpu_positive_507,ship,ship,0.5394,rgb,0.349
jitter:nwpu_positive_507_006,train,relabel,jitter,nwpu_positive_507,harbor,ship,0.5332,rgb,0.619
jitter:nwpu_positive_507_007,train,relabel,jitter,nwpu_positive_507,harbor,ship,0.6605,rgb,0.509
jitter:nwpu_positive_507_008,train,adjust,jitter,nwpu_positive_507,ship,ship,0.6149,rgb,0.731
jitter:nwpu_positive_509_000,train,adjust,jitter,nwpu_positive_509,ship,ship,0.6232,rgb,0.547
jitter:nwpu_positive_509_001,train,adjust,jitter,nwpu_positive_509,ship,ship,0.4096,rgb,0.387
jitter:nwpu_positive_509_002,train,adjust,jitter,nwpu_positive_509,ship,ship,0.652,rgb,0.334
jitter:nwpu_positive_509_003,train,adjust,jitter,nwpu_positive_509,ship,ship,0.4241,rgb,0.297
jitter:nwpu_positive_509_004,train,adjust,jitter,nwpu_positive_509,ship,ship,0.4206,rgb,0.337
jitter:nwpu_positive_511_000,train,adjust,jitter,nwpu_positive_511,ship,ship,0.6534,rgb,0.684
jitter:nwpu_positive_511_001,train,adjust,jitter,nwpu_positive_511,ship,ship,0.5511,rgb,0.312
jitter:nwpu_positive_511_002,train,adjust,jitter,nwpu_positive_511,ship,ship,0.6803,rgb,0.492
jitter:nwpu_positive_511_003,train,adjust,jitter,nwpu_positive_511,ship,ship,0.5254,rgb,0.65
jitter:nwpu_positive_511_004,train,adjust,jitter,nwpu_positive_511,ship,ship,0.445,rgb,0.355
jitter:nwpu_positive_511_005,train,adjust,jitter,nwpu_positive_511,ship,ship,0.6364,rgb,0.371
jitter:nwpu_positive_511_006,train,adjust,jitter,nwpu_positive_511,ship,ship,0.4397,rgb,0.486
jitter:nwpu_positive_511_007,train,adjust,jitter,nwpu_positive_511,ship,ship,0.4255,rgb,0.234
jitter:nwpu_positive_511_008,train,relabel,jitter,nwpu_positive_511,harbor,ship,0.5846,rgb,0.278
jitter:nwpu_positive_511_009,train,relabel,jitter,nwpu_positive_511,vehicle,ship,0.5706,rgb,0.356
jitter:nwpu_positive_511_010,train,adjust,jitter,nwpu_positive_511,ship,ship,0.6325,rgb,0.625
jitter:nwpu_positive_511_011,train,adjust,jitter,nwpu_positive_511,ship,ship,0.601,rgb,0.648
jitter:nwpu_positive_512_000,train,relabel,jitter,nwpu_positive_512,storage_tank,ship,0.5231,rgb,0.798
jitter:nwpu_positive_512_001,train,adjust,jitter,nwpu_positive_512,ship,ship,0.521,rgb,0.368
jitter:nwpu_positive_512_002,train,adjust,jitter,nwpu_positive_512,ship,ship,0.6139,rgb,0.291
jitter:nwpu_positive_512_003,train,adjust,jitter,nwpu_positive_512,ship,ship,0.5347,rgb,0.471
jitter:nwpu_positive_512_004,train,adjust,jitter,nwpu_positive_512,ship,ship,0.5218,rgb,0.446
jitter:nwpu_positive_512_005,train,adjust,jitter,nwpu_positive_512,ship,ship,0.5581,rgb,0.331
jitter:nwpu_positive_512_006,train,adjust,jitter,nwpu_positive_512,ship,ship,0.4169,rgb,0.451
jitter:nwpu_positive_512_007,train,adjust,jitter,nwpu_positive_512,ship,ship,0.5986,rgb,0.257
jitter:nwpu_positive_513_000,train,relabel,jitter,nwpu_positive_513,storage_tank,ship,0.5311,rgb,0.557
jitter:nwpu_positive_513_001,train,adjust,jitter,nwpu_positive_513,ship,ship,0.4568,rgb,0.813
jitter:nwpu_positive_513_002,train,adjust,jitter,nwpu_positive_513,ship,ship,0.5715,rgb,0.791
jitter:nwpu_positive_513_003,train,adjust,jitter,nwpu_positive_513,ship,ship,0.6527,rgb,0.382
jitter:nwpu_positive_513_004,train,relabel,jitter,nwpu_positive_513,vehicle,ship,0.6951,rgb,0.676
jitter:nwpu_positive_513_005,train,relabel,jitter,nwpu_positive_513,harbor,ship,0.6084,rgb,0.669
jitter:nwpu_positive_513_006,train,relabel,jitter,nwpu_positive_513,vehicle,ship,0.6162,rgb,0.469
jitter:nwpu_positive_513_007,train,adjust,jitter,nwpu_positive_513,ship,ship,0.5503,rgb,0.528
jitter:nwpu_positive_513_008,train,adjust,jitter,nwpu_positive_513,ship,ship,0.4301,rgb,0.529
jitter:nwpu_positive_513_009,train,adjust,jitter,nwpu_positive_513,ship,ship,0.4671,rgb,0.627
jitter:nwpu_positive_513_010,train,adjust,jitter,nwpu_positive_513,ship,ship,0.657,rgb,0.726
jitter:nwpu_positive_513_011,train,adjust,jitter,nwpu_positive_513,ship,ship,0.4719,rgb,0.481
jitter:nwpu_positive_514_000,train,relabel,jitter,nwpu_positive_514,harbor,ship,0.5394,rgb,0.532
jitter:nwpu_positive_514_001,train,adjust,jitter,nwpu_positive_514,ship,ship,0.5867,rgb,0.672
jitter:nwpu_positive_514_002,train,adjust,jitter,nwpu_positive_514,ship,ship,0.6958,rgb,0.7
jitter:nwpu_positive_514_003,train,relabel,jitter,nwpu_positive_514,storage_tank,ship,0.6596,rgb,0.766
jitter:nwpu_positive_514_004,train,adjust,jitter,nwpu_positive_514,ship,ship,0.5376,rgb,0.381
jitter:nwpu_positive_514_005,train,adjust,jitter,nwpu_positive_514,ship,ship,0.457,rgb,0.428
jitter:nwpu_positive_514_006,train,adjust,jitter,nwpu_positive_514,ship,ship,0.4544,rgb,0.709
jitter:nwpu_positive_514_007,train,relabel,jitter,nwpu_positive_514,storage_tank,ship,0.5639,rgb,0.673
jitter:nwpu_positive_515_000,train,adjust,jitter,nwpu_positive_515,airplane,airplane,0.4695,rgb,0.601
jitter:nwpu_positive_515_001,train,adjust,jitter,nwpu_positive_515,airplane,airplane,0.5646,rgb,0.533
jitter:nwpu_positive_515_002,train,adjust,jitter,nwpu_positive_515,airplane,airplane,0.6045,rgb,0.525
jitter:nwpu_positive_515_003,train,relabel,jitter,nwpu_positive_515,storage_tank,airplane,0.5155,rgb,0.656
jitter:nwpu_positive_515_004,train,adjust,jitter,nwpu_positive_515,airplane,airplane,0.6218,rgb,0.799
jitter:nwpu_positive_515_005,train,adjust,jitter,nwpu_positive_515,airplane,airplane,0.526,rgb,0.557
jitter:nwpu_positive_515_006,train,adjust,jitter,nwpu_positive_515,airplane,airplane,0.6455,rgb,0.41
jitter:nwpu_positive_516_000,train,adjust,jitter,nwpu_positive_516,airplane,airplane,0.4034,rgb,0.478
jitter:nwpu_positive_516_001,train,adjust,jitter,nwpu_positive_516,airplane,airplane,0.6188,rgb,0.514
jitter:nwpu_positive_516_002,train,adjust,jitter,nwpu_positive_516,airplane,airplane,0.5602,rgb,0.317
jitter:nwpu_positive_516_003,train,adjust,jitter,nwpu_positive_516,airplane,airplane,0.4149,rgb,0.444
jitter:nwpu_positive_516_004,train,relabel,jitter,nwpu_positive_516,vehicle,airplane,0.6524,rgb,0.622
jitter:nwpu_positive_516_005,train,adjust,jitter,nwpu_positive_516,airplane,airplane,0.6774,rgb,0.609
jitter:nwpu_positive_516_006,train,adjust,jitter,nwpu_positive_516,airplane,airplane,0.6212,rgb,0.335
jitter:nwpu_positive_516_007,train,adjust,jitter,nwpu_positive_516,airplane,airplane,0.5157,rgb,0.652
jitter:nwpu_positive_516_008,train,adjust,jitter,nwpu_positive_516,airplane,airplane,0.4165,rgb,0.733
jitter:nwpu_positive_517_000,train,adjust,jitter,nwpu_positive_517,ship,ship,0.4017,rgb,0.701
jitter:nwpu_positive_517_001,train,adjust,jitter,nwpu_positive_517,ship,ship,0.5817,rgb,0.697
jitter:nwpu_positive_517_002,train,adjust,jitter,nwpu_positive_517,ship,ship,0.6541,rgb,0.299
jitter:nwpu_positive_517_003,train,relabel,jitter,nwpu_positive_517,harbor,ship,0.5975,rgb,0.302
jitter:nwpu_positive_517_004,train,adjust,jitter,nwpu_positive_517,ship,ship,0.4239,rgb,0.572
jitter:nwpu_positive_517_005,train,adjust,jitter,nwpu_positive_517,ship,ship,0.6114,rgb,0.798
jitter:nwpu_positive_517_006,train,relabel,jitter,nwpu_positive_517,vehicle,ship,0.606,rgb,0.356
jitter:nwpu_positive_517_007,train,adjust,jitter,nwpu_positive_517,ship,ship,0.6173,rgb,0.693
jitter:nwpu_positive_517_008,train,adjust,jitter,nwpu_positive_517,ship,ship,0.6512,rgb,0.405
jitter:nwpu_positive_517_009,train,adjust,jitter,nwpu_positive_517,ship,ship,0.6421,rgb,0.367
jitter:nwpu_positive_518_000,train,adjust,jitter,nwpu_positive_518,ship,ship,0.6332,rgb,0.401
jitter:nwpu_positive_518_001,train,adjust,jitter,nwpu_positive_518,ship,ship,0.5858,rgb,0.19
jitter:nwpu_positive_518_002,train,adjust,jitter,nwpu_positive_518,ship,ship,0.4567,rgb,0.466
jitter:nwpu_positive_518_003,train,adjust,jitter,nwpu_positive_518,ship,ship,0.6232,rgb,0.307
jitter:nwpu_positive_518_004,train,adjust,jitter,nwpu_positive_518,ship,ship,0.6185,rgb,0.193
jitter:nwpu_positive_518_005,train,adjust,jitter,nwpu_positive_518,ship,ship,0.5131,rgb,0.695
jitter:nwpu_positive_518_006,train,relabel,jitter,nwpu_positive_518,storage_tank,ship,0.6444,rgb,0.422
jitter:nwpu_positive_518_007,train,adjust,jitter,nwpu_positive_518,ship,ship,0.4717,rgb,0.239
jitter:nwpu_positive_518_008,train,relabel,jitter,nwpu_positive_518,storage_tank,ship,0.6952,rgb,0.668
jitter:nwpu_positive_519_000,val,adjust,jitter,nwpu_positive_519,ship,ship,0.4205,rgb,0.393
jitter:nwpu_positive_519_001,val,adjust,jitter,nwpu_positive_519,ship,ship,0.5467,rgb,0.684
jitter:nwpu_positive_519_002,val,adjust,jitter,nwpu_positive_519,ship,ship,0.4263,rgb,0.331
jitter:nwpu_positive_519_003,val,adjust,jitter,nwpu_positive_519,ship,ship,0.4177,rgb,0.518
jitter:nwpu_positive_519_004,val,adjust,jitter,nwpu_positive_519,ship,ship,0.4749,rgb,0.758
jitter:nwpu_positive_519_005,val,adjust,jitter,nwpu_positive_519,ship,ship,0.4202,rgb,0.272
jitter:nwpu_positive_519_006,val,adjust,jitter,nwpu_positive_519,ship,ship,0.5154,rgb,0.327
jitter:nwpu_positive_519_007,val,adjust,jitter,nwpu_positive_519,ship,ship,0.5219,rgb,0.633
jitter:nwpu_positive_520_000,train,adjust,jitter,nwpu_positive_520,ship,ship,0.4589,rgb,0.309
jitter:nwpu_positive_520_001,train,relabel,jitter,nwpu_positive_520,vehicle,ship,0.5015,rgb,0.694
jitter:nwpu_positive_520_002,train,adjust,jitter,nwpu_positive_520,ship,ship,0.4081,rgb,0.519
jitter:nwpu_positive_522_000,train,adjust,jitter,nwpu_positive_522,harbor,harbor,0.6307,rgb,0.506
jitter:nwpu_positive_522_001,train,adjust,jitter,nwpu_positive_522,harbor,harbor,0.652,rgb,0.46
jitter:nwpu_positive_522_002,train,adjust,jitter,nwpu_positive_522,harbor,harbor,0.6066,rgb,0.779
jitter:nwpu_positive_522_003,train,relabel,jitter,nwpu_positive_522,airplane,harbor,0.6165,rgb,0.773
jitter:nwpu_positive_522_004,train,adjust,jitter,nwpu_positive_522,harbor,harbor,0.4437,rgb,0.646
jitter:nwpu_positive_522_005,train,adjust,jitter,nwpu_positive_522,harbor,harbor,0.6527,rgb,0.564
jitter:nwpu_positive_522_006,train,adjust,jitter,nwpu_positive_522,harbor,harbor,0.5176,rgb,0.526
jitter:nwpu_positive_522_007,train,relabel,jitter,nwpu_positive_522,tennis_court,harbor,0.6796,rgb,0.367
jitter:nwpu_positive_522_008,train,adjust,jitter,nwpu_positive_522,harbor,harbor,0.464,rgb,0.448
jitter:nwpu_positive_522_009,train,adjust,jitter,nwpu_positive_522,harbor,harbor,0.5659,rgb,0.333
jitter:nwpu_positive_522_010,train,adjust,jitter,nwpu_positive_522,harbor,harbor,0.5583,rgb,0.216
jitter:nwpu_positive_523_000,train,relabel,jitter,nwpu_positive_523,ship,harbor,0.5957,rgb,0.213
jitter:nwpu_positive_523_001,train,adjust,jitter,nwpu_positive_523,harbor,harbor,0.438,rgb,0.255
jitter:nwpu_positive_523_002,train,relabel,jitter,nwpu_positive_523,tennis_court,harbor,0.67,rgb,0.189
jitter:nwpu_positive_523_003,train,adjust,jitter,nwpu_positive_523,harbor,harbor,0.4281,rgb,0.287
jitter:nwpu_positive_523_004,train,adjust,jitter,nwpu_positive_523,harbor,harbor,0.492,rgb,0.248
jitter:nwpu_positive_523_005,train,adjust,jitter,nwpu_positive_523,harbor,harbor,0.5399,rgb,0.258
jitter:nwpu_positive_523_006,train,adjust,jitter,nwpu_positive_523,harbor,harbor,0.4222,rgb,0.445
jitter:nwpu_positive_523_007,train,adjust,jitter,nwpu_positive_523,harbor,harbor,0.5422,rgb,0.37
jitter:nwpu_positive_523_008,train,adjust,jitter,nwpu_positive_523,harbor,harbor,0.4419,rgb,0.514
jitter:nwpu_positive_523_009,train,relabel,jitter,nwpu_positive_523,airplane,harbor,0.6368,rgb,0.249
jitter:nwpu_positive_523_010,train,adjust,jitter,nwpu_positive_523,harbor,harbor,0.4739,rgb,0.325
jitter:nwpu_positive_523_011,train,adjust,jitter,nwpu_positive_523,harbor,harbor,0.5207,rgb,0.72
jitter:nwpu_positive_523_012,train,adjust,jitter,nwpu_positive_523,harbor,harbor,0.5172,rgb,0.16
jitter:nwpu_positive_524_000,val,relabel,jitter,nwpu_positive_524,baseball_diamond,ground_track_field,0.5426,rgb,0.403
jitter:nwpu_positive_525_000,train,adjust,jitter,nwpu_positive_525,baseball_diamond,baseball_diamond,0.5615,rgb,0.721
jitter:nwpu_positive_525_001,train,adjust,jitter,nwpu_positive_525,baseball_diamond,baseball_diamond,0.5538,rgb,0.707
jitter:nwpu_positive_525_002,train,adjust,jitter,nwpu_positive_525,ground_track_field,ground_track_field,0.5547,rgb,0.747
jitter:nwpu_positive_526_000,train,adjust,jitter,nwpu_positive_526,ship,ship,0.5962,rgb,0.777
jitter:nwpu_positive_526_001,train,adjust,jitter,nwpu_positive_526,ship,ship,0.5281,rgb,0.486
jitter:nwpu_positive_526_002,train,adjust,jitter,nwpu_positive_526,ship,ship,0.635,rgb,0.335
jitter:nwpu_positive_526_003,train,adjust,jitter,nwpu_positive_526,ship,ship,0.6165,rgb,0.311
jitter:nwpu_positive_526_004,train,relabel,jitter,nwpu_positive_526,storage_tank,ship,0.6391,rgb,0.308
jitter:nwpu_positive_526_005,train,adjust,jitter,nwpu_positive_526,bridge,bridge,0.6438,rgb,0.354
jitter:nwpu_positive_527_000,train,adjust,jitter,nwpu_positive_527,ship,ship,0.5763,rgb,0.264
jitter:nwpu_positive_527_001,train,relabel,jitter,nwpu_positive_527,storage_tank,ship,0.6082,rgb,0.339
jitter:nwpu_positive_527_002,train,relabel,jitter,nwpu_positive_527,harbor,ship,0.547,rgb,0.332
jitter:nwpu_positive_527_003,train,adjust,jitter,nwpu_positive_527,ship,ship,0.4914,rgb,0.414
jitter:nwpu_positive_527_004,train,adjust,jitter,nwpu_positive_527,ship,ship,0.6779,rgb,0.497
jitter:nwpu_positive_527_005,train,relabel,jitter,nwpu_positive_527,storage_tank,ship,0.5486,rgb,0.751
jitter:nwpu_positive_527_006,train,adjust,jitter,nwpu_positive_527,ship,ship,0.479,rgb,0.644
jitter:nwpu_positive_527_007,train,relabel,jitter,nwpu_positive_527,vehicle,ship,0.6164,rgb,0.486
jitter:nwpu_positive_527_008,train,relabel,jitter,nwpu_positive_527,bridge,ship,0.6159,rgb,0.548
jitter:nwpu_positive_527_009,train,adjust,jitter,nwpu_positive_527,ship,ship,0.6159,rgb,0.433
jitter:nwpu_positive_528_000,train,adjust,jitter,nwpu_positive_528,bridge,bridge,0.506,rgb,0.677
jitter:nwpu_positive_528_001,train,adjust,jitter,nwpu_positive_528,bridge,bridge,0.4064,rgb,0.707
jitter:nwpu_positive_529_000,train,adjust,jitter,nwpu_positive_529,baseball_diamond,baseball_diamond,0.4586,rgb,0.445
jitter:nwpu_positive_529_001,train,adjust,jitter,nwpu_positive_529,bridge,bridge,0.4094,rgb,0.433
jitter:nwpu_positive_529_002,train,adjust,jitter,nwpu_positive_529,bridge,bridge,0.459,rgb,0.736
